1500301177.624581, 0.000538
1500301177.625052, 0.000471
1500301177.625651, 0.000599
1500301177.626122, 0.000471
1500301177.626536, 0.000414
1500301177.627028, 0.000492
1500301177.627416, 0.000388
1500301177.630828, 0.003412
1500301177.631152, 0.000324
1500301177.631811, 0.000659
1500301177.631992, 0.000181
1500301177.632496, 0.000504
1500301177.632994, 0.000498
1500301177.634979, 0.001985
1500301177.635339, 0.000360
1500301177.635843, 0.000504
1500301177.655913, 0.020070
1500301177.656257, 0.000344
1500301177.656730, 0.000473
1500301177.657266, 0.000536
1500301177.657750, 0.000484
1500301177.658233, 0.000483
1500301177.658725, 0.000492
1500301177.659341, 0.000616
1500301177.659669, 0.000328
1500301177.660128, 0.000459
1500301177.660614, 0.000486
1500301177.661080, 0.000466
1500301177.661550, 0.000470
1500301177.662118, 0.000568
1500301177.662601, 0.000483
1500301177.663033, 0.000432
1500301177.663545, 0.000512
1500301177.663895, 0.000350
1500301177.669908, 0.006013
1500301177.670239, 0.000331
1500301177.670714, 0.000475
1500301177.671270, 0.000556
1500301177.671559, 0.000289
1500301177.671965, 0.000406
1500301177.689120, 0.017155
1500301177.689543, 0.000423
1500301177.689961, 0.000418
1500301177.690519, 0.000558
1500301177.690998, 0.000479
1500301177.691556, 0.000558
1500301177.692251, 0.000695
1500301177.692628, 0.000377
1500301177.693317, 0.000689
1500301177.693776, 0.000459
1500301177.694286, 0.000510
1500301177.694798, 0.000512
1500301177.695181, 0.000383
1500301177.695724, 0.000543
1500301177.696043, 0.000319
1500301177.696731, 0.000688
1500301177.696911, 0.000180
1500301177.697362, 0.000451
1500301177.711697, 0.014335
1500301177.712122, 0.000425
1500301177.712558, 0.000436
1500301177.713137, 0.000579
1500301177.713417, 0.000280
1500301177.713806, 0.000389
1500301177.724276, 0.010470
1500301177.724684, 0.000408
1500301177.724998, 0.000314
1500301177.725401, 0.000403
1500301177.725941, 0.000540
1500301177.726425, 0.000484
1500301177.726957, 0.000532
1500301177.727386, 0.000429
1500301177.727946, 0.000560
1500301177.728517, 0.000571
1500301177.728899, 0.000382
1500301177.729426, 0.000527
1500301177.729917, 0.000491
1500301177.733200, 0.003283
1500301177.733602, 0.000402
1500301177.734094, 0.000492
1500301177.754782, 0.020688
1500301177.755189, 0.000407
1500301177.755492, 0.000303
1500301177.756035, 0.000543
1500301177.756468, 0.000433
1500301177.756834, 0.000366
1500301177.760159, 0.003325
1500301177.760617, 0.000458
1500301177.760861, 0.000244
1500301177.761314, 0.000453
1500301177.761807, 0.000493
1500301177.762366, 0.000559
1500301177.762893, 0.000527
1500301177.763456, 0.000563
1500301177.763904, 0.000448
1500301177.764251, 0.000347
1500301177.764732, 0.000481
1500301177.765381, 0.000649
1500301177.765746, 0.000365
1500301177.766199, 0.000453
1500301177.766576, 0.000377
1500301177.766818, 0.000242
1500301177.789030, 0.022212
1500301177.789495, 0.000465
1500301177.789803, 0.000308
1500301177.790301, 0.000498
1500301177.790780, 0.000479
1500301177.791377, 0.000597
1500301177.791858, 0.000481
1500301177.792188, 0.000330
1500301177.792686, 0.000498
1500301177.793274, 0.000588
1500301177.793751, 0.000477
1500301177.794309, 0.000558
1500301177.794696, 0.000387
1500301177.795224, 0.000528
1500301177.795476, 0.000252
1500301177.795777, 0.000301
1500301177.797542, 0.001765
1500301177.797917, 0.000375
1500301177.798286, 0.000369
1500301177.798906, 0.000620
1500301177.799135, 0.000229
1500301177.799923, 0.000788
1500301177.822199, 0.022276
1500301177.822632, 0.000433
1500301177.823009, 0.000377
1500301177.823360, 0.000351
1500301177.823913, 0.000553
1500301177.826802, 0.002889
1500301177.827159, 0.000357
1500301177.827607, 0.000448
1500301177.828038, 0.000431
1500301177.828665, 0.000627
1500301177.829147, 0.000482
1500301177.829667, 0.000520
1500301177.830335, 0.000668
1500301177.830820, 0.000485
1500301177.831438, 0.000618
1500301177.831784, 0.000346
1500301177.832406, 0.000622
1500301177.834513, 0.002107
1500301177.840420, 0.005907
1500301177.840809, 0.000389
1500301177.841234, 0.000425
1500301177.841828, 0.000594
1500301177.842059, 0.000231
1500301177.842543, 0.000484
1500301177.856510, 0.013967
1500301177.856887, 0.000377
1500301177.857366, 0.000479
1500301177.857941, 0.000575
1500301177.858154, 0.000213
1500301177.858655, 0.000501
1500301177.859111, 0.000456
1500301177.859646, 0.000535
1500301177.860066, 0.000420
1500301177.860777, 0.000711
1500301177.861227, 0.000450
1500301177.861699, 0.000472
1500301177.862083, 0.000384
1500301177.862680, 0.000597
1500301177.862956, 0.000276
1500301177.863439, 0.000483
1500301177.864243, 0.000804
1500301177.864601, 0.000358
1500301177.882403, 0.017802
1500301177.882724, 0.000321
1500301177.883159, 0.000435
1500301177.883717, 0.000558
1500301177.887641, 0.003924
1500301177.887943, 0.000302
1500301177.888931, 0.000988
1500301177.889386, 0.000455
1500301177.889815, 0.000429
1500301177.890377, 0.000562
1500301177.890732, 0.000355
1500301177.891393, 0.000661
1500301177.891662, 0.000269
1500301177.892304, 0.000642
1500301177.893023, 0.000719
1500301177.893491, 0.000468
1500301177.894460, 0.000969
1500301177.894880, 0.000420
1500301177.895328, 0.000448
1500301177.895925, 0.000597
1500301177.896303, 0.000378
1500301177.896372, 0.000069
1500301177.922863, 0.026491
1500301177.923189, 0.000326
1500301177.923646, 0.000457
1500301177.924296, 0.000650
1500301177.924717, 0.000421
1500301177.925119, 0.000402
1500301177.925538, 0.000419
1500301177.926301, 0.000763
1500301177.926992, 0.000691
1500301177.930153, 0.003161
1500301177.930616, 0.000463
1500301177.931309, 0.000693
1500301177.931769, 0.000460
1500301177.932401, 0.000632
1500301177.932577, 0.000176
1500301177.933199, 0.000622
1500301177.933429, 0.000230
1500301177.934129, 0.000700
1500301177.934605, 0.000476
1500301177.938650, 0.004045
1500301177.938985, 0.000335
1500301177.939016, 0.000031
1500301177.956296, 0.017280
1500301177.956662, 0.000366
1500301177.957188, 0.000526
1500301177.957749, 0.000561
1500301177.957858, 0.000109
1500301177.958507, 0.000649
1500301177.958998, 0.000491
1500301177.959694, 0.000696
1500301177.960179, 0.000485
1500301177.960680, 0.000501
1500301177.960820, 0.000140
1500301177.961407, 0.000587
1500301177.961795, 0.000388
1500301177.962404, 0.000609
1500301177.962940, 0.000536
1500301177.963186, 0.000246
1500301177.967924, 0.004738
1500301177.968334, 0.000410
1500301177.968800, 0.000466
1500301177.969442, 0.000642
1500301177.969630, 0.000188
1500301177.970157, 0.000527
1500301177.989899, 0.019742
1500301177.990307, 0.000408
1500301177.990709, 0.000402
1500301177.991087, 0.000378
1500301177.991512, 0.000425
1500301177.992132, 0.000620
1500301177.992561, 0.000429
1500301177.993289, 0.000728
1500301177.993582, 0.000293
1500301177.994140, 0.000558
1500301177.995233, 0.001093
1500301177.995471, 0.000238
1500301177.995948, 0.000477
1500301177.996537, 0.000589
1500301177.996859, 0.000322
1500301177.997420, 0.000561
1500301177.997759, 0.000339
1500301177.998315, 0.000556
1500301178.010964, 0.012649
1500301178.011291, 0.000327
1500301178.011750, 0.000459
1500301178.012271, 0.000521
1500301178.012566, 0.000295
1500301178.012912, 0.000346
1500301178.024059, 0.011147
1500301178.024468, 0.000409
1500301178.024882, 0.000414
1500301178.025316, 0.000434
1500301178.025761, 0.000445
1500301178.026146, 0.000385
1500301178.026592, 0.000446
1500301178.027098, 0.000506
1500301178.027563, 0.000465
1500301178.028154, 0.000591
1500301178.028462, 0.000308
1500301178.029177, 0.000715
1500301178.032206, 0.003029
1500301178.032651, 0.000445
1500301178.033075, 0.000424
1500301178.033717, 0.000642
1500301178.033814, 0.000097
1500301178.034378, 0.000564
1500301178.053700, 0.019322
1500301178.054125, 0.000425
1500301178.054454, 0.000329
1500301178.054901, 0.000447
1500301178.055363, 0.000462
1500301178.055825, 0.000462
1500301178.056470, 0.000645
1500301178.056987, 0.000517
1500301178.057349, 0.000362
1500301178.058010, 0.000661
1500301178.058302, 0.000292
1500301178.059720, 0.001418
1500301178.060155, 0.000435
1500301178.060653, 0.000498
1500301178.061094, 0.000441
1500301178.061584, 0.000490
1500301178.062139, 0.000555
1500301178.062998, 0.000859
1500301178.063419, 0.000421
1500301178.063926, 0.000507
1500301178.065055, 0.001129
1500301178.091141, 0.026086
1500301178.091530, 0.000389
1500301178.091920, 0.000390
1500301178.092922, 0.001002
1500301178.093376, 0.000454
1500301178.093952, 0.000576
1500301178.094275, 0.000323
1500301178.095120, 0.000845
1500301178.095559, 0.000439
1500301178.096066, 0.000507
1500301178.096587, 0.000521
1500301178.097051, 0.000464
1500301178.097493, 0.000442
1500301178.097981, 0.000488
1500301178.098471, 0.000490
1500301178.098943, 0.000472
1500301178.099464, 0.000521
1500301178.099923, 0.000459
1500301178.100398, 0.000475
1500301178.100942, 0.000544
1500301178.101427, 0.000485
1500301178.122231, 0.020804
1500301178.122574, 0.000343
1500301178.122950, 0.000376
1500301178.123529, 0.000579
1500301178.123853, 0.000324
1500301178.126633, 0.002780
1500301178.127047, 0.000414
1500301178.127558, 0.000511
1500301178.127936, 0.000378
1500301178.128639, 0.000703
1500301178.128986, 0.000347
1500301178.129378, 0.000392
1500301178.130838, 0.001460
1500301178.131317, 0.000479
1500301178.134449, 0.003132
1500301178.139730, 0.005281
1500301178.141740, 0.002010
1500301178.142138, 0.000398
1500301178.142523, 0.000385
1500301178.142955, 0.000432
1500301178.143489, 0.000534
1500301178.156574, 0.013085
1500301178.156912, 0.000338
1500301178.157391, 0.000479
1500301178.157972, 0.000581
1500301178.158267, 0.000295
1500301178.158722, 0.000455
1500301178.159238, 0.000516
1500301178.159790, 0.000552
1500301178.160212, 0.000422
1500301178.160755, 0.000543
1500301178.161247, 0.000492
1500301178.161681, 0.000434
1500301178.162173, 0.000492
1500301178.162641, 0.000468
1500301178.163182, 0.000541
1500301178.163664, 0.000482
1500301178.163993, 0.000329
1500301178.164663, 0.000670
1500301178.181199, 0.016536
1500301178.181623, 0.000424
1500301178.181957, 0.000334
1500301178.183357, 0.001400
1500301178.183737, 0.000380
1500301178.184307, 0.000570
1500301178.189801, 0.005494
1500301178.190181, 0.000380
1500301178.190602, 0.000421
1500301178.193728, 0.003126
1500301178.194099, 0.000371
1500301178.194725, 0.000626
1500301178.195012, 0.000287
1500301178.196323, 0.001311
1500301178.196795, 0.000472
1500301178.197261, 0.000466
1500301178.197637, 0.000376
1500301178.198276, 0.000639
1500301178.198983, 0.000707
1500301178.199355, 0.000372
1500301178.199718, 0.000363
1500301178.201181, 0.001463
1500301178.201715, 0.000534
1500301178.202216, 0.000501
1500301178.222974, 0.020758
1500301178.223325, 0.000351
1500301178.223798, 0.000473
1500301178.224381, 0.000583
1500301178.224641, 0.000260
1500301178.225043, 0.000402
1500301178.225506, 0.000463
1500301178.226171, 0.000665
1500301178.226529, 0.000358
1500301178.228876, 0.002347
1500301178.229223, 0.000347
1500301178.229808, 0.000585
1500301178.230735, 0.000927
1500301178.231569, 0.000834
1500301178.231935, 0.000366
1500301178.232540, 0.000605
1500301178.232798, 0.000258
1500301178.233250, 0.000452
1500301178.233742, 0.000492
1500301178.237200, 0.003458
1500301178.237526, 0.000326
1500301178.256099, 0.018573
1500301178.256385, 0.000286
1500301178.256918, 0.000533
1500301178.257344, 0.000426
1500301178.257895, 0.000551
1500301178.258330, 0.000435
1500301178.259337, 0.001007
1500301178.259745, 0.000408
1500301178.260124, 0.000379
1500301178.260682, 0.000558
1500301178.261030, 0.000348
1500301178.261679, 0.000649
1500301178.262052, 0.000373
1500301178.262675, 0.000623
1500301178.262978, 0.000303
1500301178.266746, 0.003768
1500301178.267105, 0.000359
1500301178.267576, 0.000471
1500301178.267919, 0.000343
1500301178.268597, 0.000678
1500301178.269367, 0.000770
1500301178.289245, 0.019878
1500301178.289781, 0.000536
1500301178.290065, 0.000284
1500301178.290512, 0.000447
1500301178.290942, 0.000430
1500301178.291537, 0.000595
1500301178.291824, 0.000287
1500301178.292566, 0.000742
1500301178.292834, 0.000268
1500301178.293277, 0.000443
1500301178.296436, 0.003159
1500301178.296934, 0.000498
1500301178.297965, 0.001031
1500301178.298213, 0.000248
1500301178.298555, 0.000342
1500301178.309640, 0.011085
1500301178.309996, 0.000356
1500301178.310426, 0.000430
1500301178.311013, 0.000587
1500301178.311327, 0.000314
1500301178.311714, 0.000387
1500301178.323522, 0.011808
1500301178.323995, 0.000473
1500301178.324445, 0.000450
1500301178.324945, 0.000500
1500301178.325353, 0.000408
1500301178.325898, 0.000545
1500301178.326156, 0.000258
1500301178.326628, 0.000472
1500301178.327131, 0.000503
1500301178.327707, 0.000576
1500301178.328137, 0.000430
1500301178.332047, 0.003910
1500301178.332452, 0.000405
1500301178.332939, 0.000487
1500301178.333393, 0.000454
1500301178.333949, 0.000556
1500301178.334288, 0.000339
1500301178.334982, 0.000694
1500301178.352627, 0.017645
1500301178.352951, 0.000324
1500301178.353276, 0.000325
1500301178.353739, 0.000463
1500301178.354191, 0.000452
1500301178.354720, 0.000529
1500301178.356860, 0.002140
1500301178.357292, 0.000432
1500301178.357731, 0.000439
1500301178.358220, 0.000489
1500301178.358498, 0.000278
1500301178.359293, 0.000795
1500301178.359401, 0.000108
1500301178.360032, 0.000631
1500301178.360498, 0.000466
1500301178.361047, 0.000549
1500301178.361553, 0.000506
1500301178.362158, 0.000605
1500301178.362396, 0.000238
1500301178.362849, 0.000453
1500301178.363263, 0.000414
1500301178.363887, 0.000624
1500301178.364365, 0.000478
1500301178.364921, 0.000556
1500301178.365379, 0.000458
1500301178.390108, 0.024729
1500301178.390458, 0.000350
1500301178.390874, 0.000416
1500301178.391509, 0.000635
1500301178.391743, 0.000234
1500301178.392208, 0.000465
1500301178.392754, 0.000546
1500301178.393217, 0.000463
1500301178.393761, 0.000544
1500301178.394227, 0.000466
1500301178.394492, 0.000265
1500301178.394973, 0.000481
1500301178.395531, 0.000558
1500301178.398719, 0.003188
1500301178.399450, 0.000731
1500301178.399807, 0.000357
1500301178.400161, 0.000354
1500301178.400762, 0.000601
1500301178.401004, 0.000242
1500301178.401728, 0.000724
1500301178.401928, 0.000200
1500301178.423222, 0.021294
1500301178.423710, 0.000488
1500301178.424058, 0.000348
1500301178.424569, 0.000511
1500301178.424947, 0.000378
1500301178.425718, 0.000771
1500301178.425936, 0.000218
1500301178.426467, 0.000531
1500301178.426915, 0.000448
1500301178.427415, 0.000500
1500301178.427930, 0.000515
1500301178.428527, 0.000597
1500301178.428859, 0.000332
1500301178.429423, 0.000564
1500301178.429786, 0.000363
1500301178.437119, 0.007333
1500301178.437483, 0.000364
1500301178.437906, 0.000423
1500301178.438399, 0.000493
1500301178.438709, 0.000310
1500301178.442074, 0.003365
1500301178.456506, 0.014432
1500301178.456859, 0.000353
1500301178.457147, 0.000288
1500301178.457773, 0.000626
1500301178.459013, 0.001240
1500301178.459412, 0.000399
1500301178.459739, 0.000327
1500301178.460133, 0.000394
1500301178.460592, 0.000459
1500301178.461581, 0.000989
1500301178.462230, 0.000649
1500301178.463040, 0.000810
1500301178.463546, 0.000506
1500301178.463985, 0.000439
1500301178.464710, 0.000725
1500301178.464902, 0.000192
1500301178.479941, 0.015039
1500301178.480359, 0.000418
1500301178.480683, 0.000324
1500301178.481102, 0.000419
1500301178.481610, 0.000508
1500301178.482105, 0.000495
1500301178.490714, 0.008609
1500301178.491094, 0.000380
1500301178.491509, 0.000415
1500301178.491893, 0.000384
1500301178.492326, 0.000433
1500301178.492927, 0.000601
1500301178.493330, 0.000403
1500301178.493879, 0.000549
1500301178.494330, 0.000451
1500301178.494791, 0.000461
1500301178.495105, 0.000314
1500301178.495638, 0.000533
1500301178.495973, 0.000335
1500301178.496416, 0.000443
1500301178.496962, 0.000546
1500301178.497601, 0.000639
1500301178.498076, 0.000475
1500301178.501384, 0.003308
1500301178.501863, 0.000479
1500301178.522837, 0.020974
1500301178.523229, 0.000392
1500301178.523659, 0.000430
1500301178.523968, 0.000309
1500301178.524529, 0.000561
1500301178.525106, 0.000577
1500301178.525217, 0.000111
1500301178.526188, 0.000971
1500301178.526295, 0.000107
1500301178.526867, 0.000572
1500301178.527295, 0.000428
1500301178.527878, 0.000583
1500301178.528285, 0.000407
1500301178.528788, 0.000503
1500301178.529147, 0.000359
1500301178.529709, 0.000562
1500301178.530189, 0.000480
1500301178.530667, 0.000478
1500301178.531159, 0.000492
1500301178.531630, 0.000471
1500301178.532344, 0.000714
1500301178.532843, 0.000499
1500301178.533124, 0.000281
1500301178.533807, 0.000683
1500301178.537048, 0.003241
1500301178.537441, 0.000393
1500301178.556653, 0.019212
1500301178.557065, 0.000412
1500301178.557483, 0.000418
1500301178.557905, 0.000422
1500301178.558319, 0.000414
1500301178.558988, 0.000669
1500301178.559366, 0.000378
1500301178.559658, 0.000292
1500301178.560176, 0.000518
1500301178.560682, 0.000506
1500301178.561140, 0.000458
1500301178.561646, 0.000506
1500301178.562131, 0.000485
1500301178.562588, 0.000457
1500301178.563024, 0.000436
1500301178.563484, 0.000460
1500301178.565607, 0.002123
1500301178.566002, 0.000395
1500301178.566443, 0.000441
1500301178.566970, 0.000527
1500301178.567448, 0.000478
1500301178.567957, 0.000509
1500301178.590331, 0.022374
1500301178.590837, 0.000506
1500301178.591065, 0.000228
1500301178.591643, 0.000578
1500301178.592118, 0.000475
1500301178.592648, 0.000530
1500301178.593422, 0.000774
1500301178.593872, 0.000450
1500301178.594363, 0.000491
1500301178.595038, 0.000675
1500301178.595453, 0.000415
1500301178.595978, 0.000525
1500301178.596702, 0.000724
1500301178.597447, 0.000745
1500301178.597802, 0.000355
1500301178.598457, 0.000655
1500301178.608538, 0.010081
1500301178.609069, 0.000531
1500301178.609344, 0.000275
1500301178.609912, 0.000568
1500301178.610442, 0.000530
1500301178.611098, 0.000656
1500301178.623553, 0.012455
1500301178.623917, 0.000364
1500301178.624342, 0.000425
1500301178.624709, 0.000367
1500301178.625119, 0.000410
1500301178.625621, 0.000502
1500301178.626240, 0.000619
1500301178.626819, 0.000579
1500301178.627110, 0.000291
1500301178.627603, 0.000493
1500301178.628011, 0.000408
1500301178.628647, 0.000636
1500301178.628933, 0.000286
1500301178.629331, 0.000398
1500301178.629929, 0.000598
1500301178.630321, 0.000392
1500301178.630559, 0.000238
1500301178.650447, 0.019888
1500301178.650814, 0.000367
1500301178.651080, 0.000266
1500301178.651555, 0.000475
1500301178.654061, 0.002506
1500301178.654356, 0.000295
1500301178.656942, 0.002586
1500301178.657301, 0.000359
1500301178.659164, 0.001863
1500301178.659704, 0.000540
1500301178.660116, 0.000412
1500301178.660679, 0.000563
1500301178.660934, 0.000255
1500301178.661420, 0.000486
1500301178.661912, 0.000492
1500301178.662478, 0.000566
1500301178.662966, 0.000488
1500301178.663453, 0.000487
1500301178.663942, 0.000489
1500301178.664422, 0.000480
1500301178.664921, 0.000499
1500301178.665415, 0.000494
1500301178.665900, 0.000485
1500301178.666466, 0.000566
1500301178.666483, 0.000017
1500301178.690053, 0.023570
1500301178.690536, 0.000483
1500301178.690863, 0.000327
1500301178.691396, 0.000533
1500301178.691790, 0.000394
1500301178.692395, 0.000605
1500301178.692546, 0.000151
1500301178.693115, 0.000569
1500301178.693602, 0.000487
1500301178.694168, 0.000566
1500301178.694601, 0.000433
1500301178.695184, 0.000583
1500301178.695666, 0.000482
1500301178.696144, 0.000478
1500301178.696696, 0.000552
1500301178.697137, 0.000441
1500301178.697463, 0.000326
1500301178.698112, 0.000649
1500301178.698438, 0.000326
1500301178.699051, 0.000613
1500301178.699296, 0.000245
1500301178.699997, 0.000701
1500301178.700258, 0.000261
1500301178.700660, 0.000402
1500301178.700855, 0.000195
1500301178.723289, 0.022434
1500301178.723687, 0.000398
1500301178.724177, 0.000490
1500301178.724529, 0.000352
1500301178.724986, 0.000457
1500301178.725625, 0.000639
1500301178.726074, 0.000449
1500301178.726528, 0.000454
1500301178.727018, 0.000490
1500301178.727586, 0.000568
1500301178.727856, 0.000270
1500301178.728333, 0.000477
1500301178.728799, 0.000466
1500301178.729381, 0.000582
1500301178.729739, 0.000358
1500301178.730350, 0.000611
1500301178.730468, 0.000118
1500301178.736284, 0.005816
1500301178.736639, 0.000355
1500301178.737063, 0.000424
1500301178.737792, 0.000729
1500301178.738147, 0.000355
1500301178.738529, 0.000382
1500301178.758998, 0.020469
1500301178.759507, 0.000509
1500301178.759816, 0.000309
1500301178.761750, 0.001934
1500301178.762252, 0.000502
1500301178.762742, 0.000490
1500301178.763245, 0.000503
1500301178.763732, 0.000487
1500301178.764253, 0.000521
1500301178.764711, 0.000458
1500301178.765218, 0.000507
1500301178.765679, 0.000461
1500301178.766194, 0.000515
1500301178.766541, 0.000347
1500301178.767054, 0.000513
1500301178.767344, 0.000290
1500301178.767913, 0.000569
1500301178.768525, 0.000612
1500301178.769032, 0.000507
1500301178.769045, 0.000013
1500301178.790940, 0.021895
1500301178.791401, 0.000461
1500301178.791839, 0.000438
1500301178.792451, 0.000612
1500301178.792598, 0.000147
1500301178.793178, 0.000580
1500301178.793641, 0.000463
1500301178.794257, 0.000616
1500301178.794739, 0.000482
1500301178.795228, 0.000489
1500301178.795570, 0.000342
1500301178.796226, 0.000656
1500301178.796453, 0.000227
1500301178.797190, 0.000737
1500301178.797523, 0.000333
1500301178.798177, 0.000654
1500301178.799165, 0.000988
1500301178.799339, 0.000174
1500301178.800025, 0.000686
1500301178.800540, 0.000515
1500301178.801187, 0.000647
1500301178.801587, 0.000400
1500301178.802275, 0.000688
1500301178.802819, 0.000544
1500301178.803330, 0.000511
1500301178.823205, 0.019875
1500301178.823494, 0.000289
1500301178.823953, 0.000459
1500301178.824477, 0.000524
1500301178.824950, 0.000473
1500301178.825485, 0.000535
1500301178.825939, 0.000454
1500301178.826479, 0.000540
1500301178.826811, 0.000332
1500301178.827531, 0.000720
1500301178.827827, 0.000296
1500301178.828496, 0.000669
1500301178.828968, 0.000472
1500301178.829437, 0.000469
1500301178.830214, 0.000777
1500301178.830681, 0.000467
1500301178.830955, 0.000274
1500301178.831681, 0.000726
1500301178.832329, 0.000648
1500301178.832730, 0.000401
1500301178.844597, 0.011867
1500301178.845061, 0.000464
1500301178.845451, 0.000390
1500301178.845829, 0.000378
1500301178.846302, 0.000473
1500301178.846838, 0.000536
1500301178.858524, 0.011686
1500301178.858968, 0.000444
1500301178.859373, 0.000405
1500301178.859950, 0.000577
1500301178.860678, 0.000728
1500301178.861263, 0.000585
1500301178.861833, 0.000570
1500301178.863827, 0.001994
1500301178.864392, 0.000565
1500301178.865002, 0.000610
1500301178.865323, 0.000321
1500301178.865866, 0.000543
1500301178.866112, 0.000246
1500301178.866869, 0.000757
1500301178.867133, 0.000264
1500301178.867627, 0.000494
1500301178.868130, 0.000503
1500301178.868600, 0.000470
1500301178.869211, 0.000611
1500301178.869654, 0.000443
1500301178.885383, 0.015729
1500301178.885778, 0.000395
1500301178.886142, 0.000364
1500301178.886520, 0.000378
1500301178.887041, 0.000521
1500301178.887686, 0.000645
1500301178.890726, 0.003040
1500301178.891144, 0.000418
1500301178.891503, 0.000359
1500301178.892121, 0.000618
1500301178.892395, 0.000274
1500301178.893022, 0.000627
1500301178.893962, 0.000940
1500301178.894382, 0.000420
1500301178.894838, 0.000456
1500301178.895364, 0.000526
1500301178.895662, 0.000298
1500301178.896370, 0.000708
1500301178.896881, 0.000511
1500301178.897416, 0.000535
1500301178.897692, 0.000276
1500301178.898124, 0.000432
1500301178.898632, 0.000508
1500301178.899106, 0.000474
1500301178.899335, 0.000229
1500301178.923943, 0.024608
1500301178.924391, 0.000448
1500301178.924961, 0.000570
1500301178.925463, 0.000502
1500301178.925896, 0.000433
1500301178.926383, 0.000487
1500301178.927101, 0.000718
1500301178.927558, 0.000457
1500301178.927806, 0.000248
1500301178.928256, 0.000450
1500301178.928764, 0.000508
1500301178.929476, 0.000712
1500301178.929972, 0.000496
1500301178.930650, 0.000678
1500301178.931276, 0.000626
1500301178.932232, 0.000956
1500301178.932655, 0.000423
1500301178.933134, 0.000479
1500301178.933513, 0.000379
1500301178.934104, 0.000591
1500301178.934553, 0.000449
1500301178.935067, 0.000514
1500301178.935358, 0.000291
1500301178.936008, 0.000650
1500301178.936286, 0.000278
1500301178.957139, 0.020853
1500301178.957503, 0.000364
1500301178.958595, 0.001092
1500301178.961372, 0.002777
1500301178.961699, 0.000327
1500301178.962265, 0.000566
1500301178.962586, 0.000321
1500301178.963128, 0.000542
1500301178.963504, 0.000376
1500301178.964203, 0.000699
1500301178.966257, 0.002054
1500301178.966785, 0.000528
